ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1324249,G018886,01/02/2001 08:00:00 PM,012XX W ERIE ST,0810,THEFT,OVER $500,STREET,false,false,1324,,,,06,1167880,1904453,2001,12/04/2014 12:43:35 PM,41.893362676,-87.658884548,"(41.893362676, -87.658884548)"
1323130,G003969,01/02/2001 08:00:00 PM,002XX E 87 ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0632,,,,06,1179506,1847405,2001,12/04/2014 12:43:35 PM,41.736559561,-87.617931164,"(41.736559561, -87.617931164)"
1320541,G004061,01/02/2001 08:00:00 PM,048XX W LAKE ST,0810,THEFT,OVER $500,CTA PLATFORM,false,false,1532,,,,06,1144284,1901869,2001,12/04/2014 12:43:35 PM,41.886748154,-87.745609821,"(41.886748154, -87.745609821)"
1320029,G008127,01/02/2001 08:00:00 PM,048XX W GUNNISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1623,,,,06,1143308,1931851,2001,12/04/2014 12:43:35 PM,41.969040042,-87.748442941,"(41.969040042, -87.748442941)"
1312788,G004568,01/02/2001 08:00:00 PM,081XX S ASHLAND AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0614,,,,06,1167043,1850971,2001,12/04/2014 12:43:35 PM,41.746620397,-87.663489783,"(41.746620397, -87.663489783)"
1312735,G004393,01/02/2001 08:00:00 PM,056XX N LINCOLN AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2011,,,,06,1157732,1937069,2001,12/04/2014 12:43:35 PM,41.983076033,-87.695262931,"(41.983076033, -87.695262931)"
1402203,G117404,01/02/2001 08:00:00 PM,043XX W 18 ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1012,,,,26,1147710,1890983,2001,03/31/2006 10:03:38 PM,41.856810597,-87.733307971,"(41.856810597, -87.733307971)"
1350807,G053026,01/02/2001 08:00:00 PM,037XX N SACRAMENTO AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1733,,,,26,1155685,1924499,2001,03/31/2006 10:03:38 PM,41.948624818,-87.703131431,"(41.948624818, -87.703131431)"
1348372,G050404,01/02/2001 08:00:00 PM,037XX S INDIANA AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,BARBERSHOP,false,true,0211,,,,26,1178170,1880442,2001,03/31/2006 10:03:38 PM,41.827246802,-87.621824269,"(41.827246802, -87.621824269)"
1344066,G004130,01/02/2001 08:00:00 PM,037XX W DIVISION ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,2535,,,,18,1150927,1907774,2001,03/31/2006 10:03:38 PM,41.902824635,-87.721060032,"(41.902824635, -87.721060032)"
1343382,G044073,01/02/2001 08:00:00 PM,042XX W LAWRENCE AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1712,,,,08B,1146863,1931594,2001,03/31/2006 10:03:38 PM,41.968267474,-87.735377719,"(41.968267474, -87.735377719)"
1334802,G004000,01/02/2001 08:00:00 PM,032XX W ROOSEVELT RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1022,,,,16,1154921,1894486,2001,03/31/2006 10:03:38 PM,41.866281884,-87.706745645,"(41.866281884, -87.706745645)"
1327062,G004007,01/02/2001 08:00:00 PM,008XX N LOCKWOOD AV,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1524,,,,18,1140914,1904895,2001,03/31/2006 10:03:38 PM,41.895114537,-87.757910988,"(41.895114537, -87.757910988)"
1324058,G004106,01/02/2001 08:00:00 PM,0000X E 75 ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,0623,,,,11,1177728,1855238,2001,03/31/2006 10:03:38 PM,41.758094617,-87.624208625,"(41.758094617, -87.624208625)"
1318277,G011011,01/02/2001 08:00:00 PM,067XX S MERRILL AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0331,,,,26,1191673,1860357,2001,03/31/2006 10:03:38 PM,41.771814759,-87.572936538,"(41.771814759, -87.572936538)"
1315664,G005330,01/02/2001 08:00:00 PM,008XX E BOWEN AV,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CHA APARTMENT,false,false,2123,,,,11,1182606,1877608,2001,03/31/2006 10:03:38 PM,41.819368137,-87.60563752,"(41.819368137, -87.60563752)"
1313552,G004081,01/02/2001 08:00:00 PM,047XX S COTTAGE GROVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VACANT LOT/LAND,false,false,0223,,,,04B,1182343,1874004,2001,03/31/2006 10:03:38 PM,41.809484595,-87.606714088,"(41.809484595, -87.606714088)"
1313480,G004040,01/02/2001 08:00:00 PM,050XX W CONCORD PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2533,,,,08A,1142552,1910541,2001,03/31/2006 10:03:38 PM,41.910577497,-87.751754377,"(41.910577497, -87.751754377)"
1313410,G002187,01/02/2001 08:00:00 PM,017XX N SAWYER AV,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1422,,,,08A,1154271,1911475,2001,03/31/2006 10:03:38 PM,41.912914358,-87.70867784,"(41.912914358, -87.70867784)"
1313239,G004703,01/02/2001 08:00:00 PM,065XX N GLENWOOD AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2432,,,,14,1165709,1943530,2001,03/31/2006 10:03:38 PM,42.000638368,-87.665740001,"(42.000638368, -87.665740001)"
1313225,G004046,01/02/2001 08:00:00 PM,023XX N ELSTON AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1432,,,,05,1162934,1915721,2001,03/31/2006 10:03:38 PM,41.924388124,-87.676732601,"(41.924388124, -87.676732601)"
1313180,G004676,01/02/2001 08:00:00 PM,017XX N MEADE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2513,,,,14,1135516,1910949,2001,03/31/2006 10:03:38 PM,41.911825104,-87.777592724,"(41.911825104, -87.777592724)"
1313121,G004663,01/02/2001 08:00:00 PM,039XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,,,,14,1150318,1889048,2001,03/31/2006 10:03:38 PM,41.851450308,-87.72378552,"(41.851450308, -87.72378552)"
1313015,G002024,01/02/2001 08:00:00 PM,012XX W 74 PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0734,,,,14,1169348,1855421,2001,03/31/2006 10:03:38 PM,41.758782244,-87.65491512,"(41.758782244, -87.65491512)"
1313016,G003989,01/02/2001 08:02:13 PM,046XX N LINCOLN AV,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,false,false,1911,,,,03,1160156,1930778,2001,03/31/2006 10:03:38 PM,41.965763346,-87.686522647,"(41.965763346, -87.686522647)"
1327528,G003962,01/02/2001 08:05:00 PM,083XX S PAXTON AV,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,true,false,0412,,,,18,1192333,1850338,2001,03/31/2006 10:03:38 PM,41.744305776,-87.570842752,"(41.744305776, -87.570842752)"
1325804,G004162,01/02/2001 08:05:00 PM,069XX S MERRILL AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,0331,,,,18,1191778,1859523,2001,03/31/2006 10:03:38 PM,41.769523651,-87.572578691,"(41.769523651, -87.572578691)"
1325382,G004017,01/02/2001 08:05:00 PM,012XX N LARRABEE ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1821,,,,18,1172140,1908744,2001,03/31/2006 10:03:38 PM,41.905044471,-87.643112424,"(41.905044471, -87.643112424)"
1313733,G004019,01/02/2001 08:05:00 PM,058XX N CAMPBELL AV,0460,BATTERY,SIMPLE,APARTMENT,false,false,2011,,,,08B,1158556,1938936,2001,03/31/2006 10:03:38 PM,41.988182277,-87.692181023,"(41.988182277, -87.692181023)"
1315869,G004282,01/02/2001 08:08:00 PM,042XX W JACKSON BL,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1115,,,,06,1148154,1898388,2001,12/04/2014 12:43:35 PM,41.877122283,-87.731487674,"(41.877122283, -87.731487674)"
1313294,G004011,01/02/2001 08:09:25 PM,031XX W 25 ST,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1033,,,,08B,1155741,1887267,2001,03/31/2006 10:03:38 PM,41.846455681,-87.703929604,"(41.846455681, -87.703929604)"
1315767,G004031,01/02/2001 08:11:25 PM,016XX N WELLS ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,1814,,,,04B,1174435,1911410,2001,03/31/2006 10:03:38 PM,41.912309121,-87.634602483,"(41.912309121, -87.634602483)"
1334825,G004058,01/02/2001 08:14:41 PM,030XX W DIVERSEY AV,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1411,,,,16,1155879,1918423,2001,03/31/2006 10:03:38 PM,41.931947931,-87.702582657,"(41.931947931, -87.702582657)"
1327650,G004072,01/02/2001 08:15:00 PM,036XX S STATE ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0211,,,,18,1176851,1880900,2001,03/31/2006 10:03:38 PM,41.828533466,-87.626649614,"(41.828533466, -87.626649614)"
1327610,G004181,01/02/2001 08:15:00 PM,076XX W ADDISON ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,true,false,1631,,,,22,1124686,1923007,2001,03/31/2006 10:03:38 PM,41.945099502,-87.817113062,"(41.945099502, -87.817113062)"
1327571,G004069,01/02/2001 08:15:00 PM,042XX S MICHIGAN AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0214,,,,18,1177830,1876671,2001,03/31/2006 10:03:38 PM,41.816906588,-87.623186016,"(41.816906588, -87.623186016)"
1325814,G004042,01/02/2001 08:15:00 PM,054XX S FRANCISCO AV,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0911,,,,18,1158013,1868218,2001,03/31/2006 10:03:38 PM,41.794136862,-87.696109897,"(41.794136862, -87.696109897)"
1317271,G004057,01/02/2001 08:15:00 PM,009XX W 50 PL,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0921,,,,08B,1170964,1871387,2001,03/31/2006 10:03:38 PM,41.802559695,-87.648526589,"(41.802559695, -87.648526589)"
1327096,G004070,01/02/2001 08:20:00 PM,015XX S ST LOUIS AV,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1021,,,,18,1153335,1891937,2001,03/31/2006 10:03:38 PM,41.859318759,-87.71263568,"(41.859318759, -87.71263568)"
1325301,G004039,01/02/2001 08:20:00 PM,052XX S DAMEN AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0915,,,,18,1163955,1869740,2001,03/31/2006 10:03:38 PM,41.798190489,-87.674277981,"(41.798190489, -87.674277981)"
1325052,G004047,01/02/2001 08:20:00 PM,008XX N LARAMIE AV,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1531,,,,18,1141569,1905400,2001,03/31/2006 10:03:38 PM,41.896488237,-87.755492818,"(41.896488237, -87.755492818)"
1317255,G004060,01/02/2001 08:20:00 PM,050XX S HERMITAGE AV,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,0931,,,,08B,1165573,1871182,2001,03/31/2006 10:03:38 PM,41.802113313,-87.668303552,"(41.802113313, -87.668303552)"
1313044,G004279,01/02/2001 08:20:00 PM,077XX S ALBANY AV,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,0835,,,,07,1157018,1852937,2001,03/31/2006 10:03:38 PM,41.752223701,-87.700171083,"(41.752223701, -87.700171083)"
1312982,G004152,01/02/2001 08:21:53 PM,104XX S MARYLAND AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0512,,,,05,1183716,1835750,2001,03/31/2006 10:03:38 PM,41.704479789,-87.602869562,"(41.704479789, -87.602869562)"
1313693,G004118,01/02/2001 08:24:59 PM,041XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1115,,,,07,1148759,1899650,2001,03/31/2006 10:03:38 PM,41.880573691,-87.729233654,"(41.880573691, -87.729233654)"
1419986,G004099,01/02/2001 08:26:50 PM,052XX S WOOD ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,OTHER,false,false,0932,,,,07,1165192,1870053,2001,03/31/2006 10:03:38 PM,41.799023283,-87.669732803,"(41.799023283, -87.669732803)"
1316255,G004150,01/02/2001 08:30:00 PM,032XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,1134,,,,06,1154759,1894563,2001,12/04/2014 12:43:35 PM,41.866496423,-87.707338303,"(41.866496423, -87.707338303)"
1327136,G004202,01/02/2001 08:30:00 PM,008XX N LATROBE AV,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1524,,,,26,1141169,1904858,2001,03/31/2006 10:03:38 PM,41.895008307,-87.756975339,"(41.895008307, -87.756975339)"
1326461,G004071,01/02/2001 08:30:00 PM,032XX W 15 ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1022,,,,18,1155005,1892567,2001,03/31/2006 10:03:38 PM,41.861014255,-87.70648871,"(41.861014255, -87.70648871)"
1320691,G014873,01/02/2001 08:30:00 PM,004XX W DIVERSEY PW,0460,BATTERY,SIMPLE,STREET,false,false,2333,,,,08B,1172710,1918933,2001,03/31/2006 10:03:38 PM,41.932990955,-87.640716378,"(41.932990955, -87.640716378)"
1318828,G009427,01/02/2001 08:30:00 PM,023XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,false,true,2113,,,,05,1176649,1888559,2001,03/31/2006 10:03:38 PM,41.849554907,-87.627159699,"(41.849554907, -87.627159699)"
1316740,G008514,01/02/2001 08:30:00 PM,017XX W ERIE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1324,,,,05,1164817,1904364,2001,03/31/2006 10:03:38 PM,41.893183972,-87.670136336,"(41.893183972, -87.670136336)"
1316437,G005225,01/02/2001 08:30:00 PM,064XX W DIVERSEY AV,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,2512,,,,08A,1132769,1917865,2001,03/31/2006 10:03:38 PM,41.930851845,-87.787522848,"(41.930851845, -87.787522848)"
1314615,G006178,01/02/2001 08:30:00 PM,062XX S DR MARTN LUTHR KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,false,true,0313,,,,03,1180040,1863423,2001,03/31/2006 10:03:38 PM,41.780502493,-87.615485086,"(41.780502493, -87.615485086)"
1314302,G005422,01/02/2001 08:30:00 PM,070XX S ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0832,,,,07,1160293,1858006,2001,03/31/2006 10:03:38 PM,41.76606703,-87.688030208,"(41.76606703, -87.688030208)"
1313952,G004084,01/02/2001 08:30:00 PM,028XX S CALUMET AV,031A,ROBBERY,ARMED: HANDGUN,CHA APARTMENT,false,false,2112,,,,03,1178911,1886079,2001,03/31/2006 10:03:38 PM,41.842698274,-87.618933678,"(41.842698274, -87.618933678)"
1313182,G002144,01/02/2001 08:30:00 PM,016XX N ST LOUIS AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1422,,,,07,1153050,1910698,2001,03/31/2006 10:03:38 PM,41.910806515,-87.713184167,"(41.910806515, -87.713184167)"
1312938,G004189,01/02/2001 08:30:00 PM,082XX S SAGINAW AV,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,SIDEWALK,false,false,0423,,,,08B,1195234,1850626,2001,03/31/2006 10:03:38 PM,41.74502504,-87.560203895,"(41.74502504, -87.560203895)"
1312786,G004054,01/02/2001 08:30:00 PM,054XX S SAWYER AV,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,0822,,,,24,1155595,1868494,2001,03/31/2006 10:03:38 PM,41.794943086,-87.704969268,"(41.794943086, -87.704969268)"
1314964,G004089,01/02/2001 08:30:39 PM,026XX S TRUMBULL AV,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,1032,,,,03,1153744,1886481,2001,03/31/2006 10:03:38 PM,41.844338731,-87.711279439,"(41.844338731, -87.711279439)"
1327662,G004138,01/02/2001 08:37:09 PM,014XX W FARWELL AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,2431,,,,18,1165543,1945690,2001,03/31/2006 10:03:38 PM,42.006569002,-87.666288771,"(42.006569002, -87.666288771)"
1313303,G004090,01/02/2001 08:37:23 PM,040XX W 21 ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1012,,,,08B,1149691,1889822,2001,03/31/2006 10:03:38 PM,41.853586451,-87.72606669,"(41.853586451, -87.72606669)"
1325371,G004210,01/02/2001 08:40:00 PM,048XX N WINTHROP AV,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,2024,,,,26,1168041,1932262,2001,03/31/2006 10:03:38 PM,41.969668491,-87.657488174,"(41.969668491, -87.657488174)"
1321017,G004144,01/02/2001 08:40:03 PM,051XX S FEDERAL ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0232,,,,04A,1176618,1870821,2001,03/31/2006 10:03:38 PM,41.800881053,-87.627808072,"(41.800881053, -87.627808072)"
1322160,G004085,01/02/2001 08:40:05 PM,079XX S MAY ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0612,,,,08A,1169990,1852132,2001,03/31/2006 10:03:38 PM,41.749742876,-87.652657599,"(41.749742876, -87.652657599)"
1313435,G004077,01/02/2001 08:41:21 PM,025XX S RIDGEWAY AV,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,ALLEY,false,false,1013,,,,02,1151819,1886834,2001,03/31/2006 10:03:38 PM,41.845345451,-87.718334641,"(41.845345451, -87.718334641)"
1322246,G004112,01/02/2001 08:43:52 PM,083XX S ASHLAND AV,0560,ASSAULT,SIMPLE,BARBERSHOP,false,false,0614,,,,08A,1167083,1849439,2001,03/31/2006 10:03:38 PM,41.742415515,-87.663386918,"(41.742415515, -87.663386918)"
1322174,G004056,01/02/2001 08:44:46 PM,052XX W FULTON ST,2029,NARCOTICS,POSS: HEROIN(BLACK TAR),SIDEWALK,true,false,1523,,,,18,1141085,1901393,2001,03/31/2006 10:03:38 PM,41.885501473,-87.757369275,"(41.885501473, -87.757369275)"
1353508,G046437,01/02/2001 08:50:00 PM,036XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0211,,,,26,1176851,1880900,2001,03/31/2006 10:03:38 PM,41.828533466,-87.626649614,"(41.828533466, -87.626649614)"
1327117,G004172,01/02/2001 08:50:00 PM,013XX S WASHTENAW AV,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1023,,,,18,1158537,1893735,2001,03/31/2006 10:03:38 PM,41.864147871,-87.693491494,"(41.864147871, -87.693491494)"
1317121,G004068,01/02/2001 08:50:03 PM,036XX W WOLFRAM ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,2523,,,,05,1151489,1918746,2001,03/31/2006 10:03:38 PM,41.93292176,-87.71870685,"(41.93292176, -87.71870685)"
1313560,G004234,01/02/2001 08:53:10 PM,059XX S ADA ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,false,false,0713,,,,08B,1168312,1865005,2001,03/31/2006 10:03:38 PM,41.785104314,-87.658436362,"(41.785104314, -87.658436362)"
1313221,G004146,01/02/2001 08:53:24 PM,028XX S CALIFORNIA AV,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1034,,,,08B,1158200,1885047,2001,03/31/2006 10:03:38 PM,41.840313943,-87.694965713,"(41.840313943, -87.694965713)"
1322161,G004088,01/02/2001 08:55:52 PM,009XX S LYTLE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,true,false,1213,,,,18,1168139,1896022,2001,03/31/2006 10:03:38 PM,41.870221798,-87.658176935,"(41.870221798, -87.658176935)"
1315759,G004097,01/02/2001 08:57:48 PM,065XX W DIVERSEY AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,2512,,,,06,1132544,1917860,2001,12/04/2014 12:43:35 PM,41.930842052,-87.788349809,"(41.930842052, -87.788349809)"
1321724,G011615,01/02/2001 09:00:00 PM,022XX N TALMAN AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1431,,,,06,1158363,1914931,2001,12/04/2014 12:43:35 PM,41.922315123,-87.693550049,"(41.922315123, -87.693550049)"
1315094,G006538,01/02/2001 09:00:00 PM,029XX S ARCHER AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0923,,,,06,1167850,1885278,2001,12/04/2014 12:43:35 PM,41.840745555,-87.659547466,"(41.840745555, -87.659547466)"
1312725,G004456,01/02/2001 09:00:00 PM,001XX W 108 ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0513,,,,06,1177204,1833376,2001,12/04/2014 12:43:35 PM,41.698114297,-87.626786678,"(41.698114297, -87.626786678)"
1312708,G004316,01/02/2001 09:00:00 PM,009XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1833,,,,06,1177285,1906673,2001,12/04/2014 12:43:35 PM,41.899246401,-87.624276332,"(41.899246401, -87.624276332)"
1388329,G102255,01/02/2001 09:00:00 PM,014XX W WRIGHTWOOD AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1931,,,,26,1166158,1917323,2001,03/31/2006 10:03:38 PM,41.928715749,-87.664840418,"(41.928715749, -87.664840418)"
1366075,G073698,01/02/2001 09:00:00 PM,050XX S LAKE SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2132,,,,26,1188596,1871963,2001,03/31/2006 10:03:38 PM,41.803736592,-87.583844783,"(41.803736592, -87.583844783)"
1334912,G004173,01/02/2001 09:00:00 PM,024XX W NORTH AV,1525,PROSTITUTION,PATRONIZING A PROSTITUTE,STREET,true,false,1434,,,,16,1159746,1910604,2001,03/31/2006 10:03:38 PM,41.910413087,-87.688588008,"(41.910413087, -87.688588008)"
1325071,G007997,01/02/2001 09:00:00 PM,078XX S ABERDEEN ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0612,,,,04A,1170308,1852619,2001,03/31/2006 10:03:38 PM,41.751072359,-87.651478171,"(41.751072359, -87.651478171)"
1317670,G009406,01/02/2001 09:00:00 PM,014XX W 13 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1231,,,,14,1166917,1894117,2001,03/31/2006 10:03:38 PM,41.865020606,-87.662717899,"(41.865020606, -87.662717899)"
1316250,G007544,01/02/2001 09:00:00 PM,020XX N BURLING ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARK PROPERTY,false,false,1812,,,,14,1170992,1913791,2001,03/31/2006 10:03:38 PM,41.918918979,-87.64718104,"(41.918918979, -87.64718104)"
1315695,G007077,01/02/2001 09:00:00 PM,054XX W OHIO ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1523,,,,26,1140049,1903398,2001,03/31/2006 10:03:38 PM,41.891022461,-87.761124622,"(41.891022461, -87.761124622)"
1315445,G004200,01/02/2001 09:00:00 PM,027XX N KEDZIE AV,0460,BATTERY,SIMPLE,ALLEY,false,false,1412,,,,08B,1154534,1917925,2001,03/31/2006 10:03:38 PM,41.930608426,-87.707538714,"(41.930608426, -87.707538714)"
1315151,G006839,01/02/2001 09:00:00 PM,004XX N ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1324,,,,14,1167308,1903142,2001,03/31/2006 10:03:38 PM,41.889777518,-87.661023015,"(41.889777518, -87.661023015)"
1314881,G004182,01/02/2001 09:00:00 PM,062XX N MCCORMICK RD,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,ALLEY,true,false,1711,,,,13,1152846,1941474,2001,03/31/2006 10:03:38 PM,41.995262057,-87.713115383,"(41.995262057, -87.713115383)"
1313540,G004125,01/02/2001 09:00:00 PM,036XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0211,,,,14,1176933,1880816,2001,03/31/2006 10:03:38 PM,41.828301111,-87.626351301,"(41.828301111, -87.626351301)"
1313069,G004654,01/02/2001 09:00:00 PM,073XX S WABASH AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0323,,,,14,1178032,1856390,2001,03/31/2006 10:03:38 PM,41.761248953,-87.623059644,"(41.761248953, -87.623059644)"
1313001,G004153,01/02/2001 09:00:00 PM,015XX W ROSEMONT AV,0460,BATTERY,SIMPLE,APARTMENT,false,true,2433,,,,08B,1165070,1941946,2001,03/31/2006 10:03:38 PM,41.996305482,-87.668136018,"(41.996305482, -87.668136018)"
1312733,G004509,01/02/2001 09:00:00 PM,084XX S HAMLIN AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0834,,,,07,1152572,1848359,2001,03/31/2006 10:03:38 PM,41.739749517,-87.716584161,"(41.739749517, -87.716584161)"
1312705,G004179,01/02/2001 09:00:00 PM,015XX N ARTESIAN AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1423,,,,26,1159758,1910035,2001,03/31/2006 10:03:38 PM,41.908851459,-87.688559637,"(41.908851459, -87.688559637)"
1321143,G004133,01/02/2001 09:04:00 PM,011XX W ROOSEVELT RD,2022,NARCOTICS,POSS: COCAINE,CHA APARTMENT,true,false,1232,,,,18,1169171,1894828,2001,03/31/2006 10:03:38 PM,41.866923032,-87.654422827,"(41.866923032, -87.654422827)"
1315580,G004155,01/02/2001 09:04:08 PM,099XX S ABERDEEN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,2232,,,,26,,,2001,03/31/2006 10:03:38 PM,,,
1325295,G004115,01/02/2001 09:05:00 PM,029XX W AUGUSTA BL,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1311,,,,18,1156502,1906552,2001,03/31/2006 10:03:38 PM,41.899360345,-87.700615051,"(41.899360345, -87.700615051)"
1313669,G004215,01/02/2001 09:05:00 PM,051XX W MONTROSE AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1624,,,,08B,1141364,1928729,2001,03/31/2006 10:03:38 PM,41.960509202,-87.755668488,"(41.960509202, -87.755668488)"
