time, temperature, dwpf, humidity, direction, speed, precipitation, pressure,total count,arrest rate,sex offense,theft,assault and battery,burglary,robbery,substance,homicide,gambling,prostitution,arson,domestic violence,others
10/8/05,51.23230769,38.02307692,60.64192308,87.30769231,11.26923077,0,30.09423077,1,2,1,2,1,1,1,2,2,2,1,2,1,2
10/9/05,53.59333333,42.57333333,66.56740741,68.51851852,8.851851852,0,30.07296296,1,1,2,1,1,2,2,1,2,1,1,1,1,2
10/10/05,56.99,47.654,71.501,62.33333333,8.266666667,0,30.10266667,1,1,1,2,1,1,2,2,2,2,2,1,1,2
10/11/05,58.18068966,51.56413793,78.73448276,123.4482759,7.724137931,0,30.13034483,1,1,1,1,1,1,2,1,1,2,1,1,1,2
10/12/05,58.85818182,53.64909091,83.16212121,104.6666667,3.96969697,0,30.08848485,2,1,1,2,2,2,1,1,2,2,1,1,1,2
10/13/05,62.2544,52.3472,72.3464,105,3.48,0.01,30.064,2,2,2,1,1,2,2,2,2,2,2,1,1,1
10/14/05,64.265,47.465,58.41875,244.5833333,6.416666667,0,30.03083333,2,2,1,2,2,2,1,1,2,1,1,1,1,2
10/15/05,59.1275,33.935,41.145,305.4166667,9.083333333,0,30.03458333,2,1,1,1,2,1,2,1,2,2,1,1,1,2
10/16/05,52.505,38.33,59.57291667,228.6956522,5.75,0,30.12208333,1,1,2,1,2,2,2,1,1,1,2,2,1,1
10/17/05,58.61,43.5425,59.42458333,225.4166667,8.375,0.003333333,29.85916667,2,1,2,2,1,2,2,1,2,2,2,1,1,2
10/18/05,61.175,39.905,47.11,158.1818182,4.5,0,29.87916667,2,1,2,1,2,2,1,2,1,2,1,1,1,2
10/19/05,55.2704,41.4608,60.2084,135.2,11.72,0,29.9464,2,2,2,2,1,2,2,1,1,1,2,1,1,2
10/20/05,52.2875,39.1325,60.96833333,95.83333333,9.541666667,0.003333333,30.03,2,2,2,2,1,2,2,2,1,2,2,1,1,2
10/21/05,53.12,39.17,59.80791667,75.83333333,10.95833333,0,30.00583333,2,2,2,2,2,2,2,2,1,1,2,1,1,1
10/22/05,48.8225,39.335,70.27916667,267.9166667,5.25,0,29.86916667,1,1,1,2,1,2,2,1,1,2,1,2,1,1
10/23/05,42.27862069,35.71172414,77.63793103,297.5,8.034482759,0.015714286,29.91,1,1,2,1,1,2,1,2,2,2,2,1,1,2
10/24/05,44.36176471,38.53294118,80.19470588,331.7647059,11.41176471,0.022222222,30.02617647,1,1,2,2,1,2,1,1,1,1,2,1,1,1
10/25/05,45.8888,36.86,71.6368,285.2,11.64,0.0225,30.064,1,1,1,2,1,2,1,1,1,2,2,1,1,2
10/26/05,45.2264,33.0152,63.1752,288,6.52,0,30.1536,1,1,2,1,1,1,2,2,1,2,2,1,1,2
10/27/05,45.88482759,38.27517241,75.25310345,222.5925926,5.034482759,0.005384615,30.28655172,1,2,2,1,1,2,2,1,1,2,1,1,1,1
10/28/05,45.8225,35.675,69.79166667,144.7826087,4,0,30.37083333,2,1,2,2,2,2,2,1,1,1,1,2,1,2
10/29/05,48.335,33.9875,59.90375,192.0833333,6.916666667,0,30.35416667,2,2,1,2,1,1,2,2,2,2,1,2,1,2
10/30/05,54.28666667,36.34,52.06814815,208.5185185,10.62962963,0,30.17037037,2,1,1,1,2,1,2,1,1,2,2,1,1,2
10/31/05,54.536,48.704,80.84366667,246,6.333333333,0.028888889,30.041,2,1,2,2,2,2,2,1,1,1,2,2,1,2
11/1/05,48.8912,38.2928,68.3724,252,6.76,0,30.0124,2,1,1,2,2,2,2,2,1,2,1,1,1,2
11/2/05,53.1725,35.09,53.45791667,223.9130435,9.333333333,0,30.02541667,1,1,2,1,2,1,2,1,1,2,2,1,1,1
11/3/05,61.415,39.755,45.9625,208.75,12.29166667,0,29.83791667,2,2,1,2,2,1,2,2,1,2,1,2,1,2
11/4/05,61.385,39.6575,45.67583333,194.5833333,7.791666667,0,29.75041667,2,2,1,2,2,1,2,2,2,2,2,2,1,2
11/5/05,57.01470588,51.82117647,82.84705882,85.45454545,7,0.020714286,29.74088235,2,1,1,2,2,1,2,1,1,2,1,1,1,2
11/6/05,50.62357143,44.14357143,78.91142857,258.2142857,11.17857143,0.036428571,29.79,1,2,2,2,1,1,1,1,1,2,1,1,1,2
11/7/05,51.86230769,43.17384615,73.42269231,206.9230769,8.346153846,0,30.08461538,2,1,1,2,1,2,2,2,1,2,2,2,1,2
11/8/05,57.62,49.79333333,75.33703704,85.92592593,6.074074074,0,29.95,2,2,1,2,1,1,1,2,2,2,2,1,1,2
11/9/05,54.70666667,39.76,58.49518519,264.4444444,14.96296296,0,29.83185185,1,1,2,2,1,2,2,2,1,1,1,1,1,1
11/10/05,39.8825,24.7025,55.25583333,259.1666667,6.958333333,0,30.16333333,1,1,1,2,1,1,2,2,1,1,1,1,1,2
11/11/05,48.62,29.06,48.315,195,9.541666667,0,30.03208333,2,2,1,2,1,1,2,2,1,1,2,1,1,2
11/12/05,55.865,35.5775,47.19416667,190.4166667,14.375,0.008,29.82041667,1,1,2,1,1,1,2,1,1,1,1,1,1,2
11/13/05,49.5575,34.7,56.82958333,247.5,18,0,29.96208333,1,2,2,1,1,2,1,1,2,1,1,1,1,1
11/14/05,43.39538462,33.28769231,68.24807692,107.6923077,7.653846154,0.011666667,30.17038462,1,1,2,1,1,2,1,1,1,2,1,1,1,1
11/15/05,46.25857143,43.59714286,90.58785714,123.9285714,12.89285714,0.01625,29.66285714,1,2,2,2,1,2,2,2,1,1,2,2,1,1
11/16/05,27.42285714,19.06571429,70.91857143,263.2142857,19.96428571,0,30.03785714,1,2,2,1,1,1,1,1,2,1,1,1,1,1
11/17/05,21.1175,7.745,57.1275,259.5833333,8.5,0,30.44458333,1,2,2,1,1,1,2,1,1,1,1,1,1,1
11/18/05,31.9325,20.0375,61.19708333,213.75,9,0,30.19416667,2,1,1,2,1,1,2,2,1,1,1,2,1,2
11/19/05,42.56,27.905,57.73625,204.5833333,9.5,0,30.00916667,1,2,1,1,1,1,2,2,2,2,2,1,1,1
11/20/05,41.072,31.9712,70.0024,194,6.12,0,30.1176,1,1,2,1,1,2,2,1,1,1,1,2,1,1
11/21/05,41.02666667,30.91333333,67.2662963,249.6296296,12.55555556,0,29.89888889,1,1,1,1,1,2,1,1,2,1,2,1,1,1
11/22/05,33.95923077,18.34769231,53.66538462,291.5384615,9.269230769,0,29.89846154,1,2,1,2,1,1,1,2,1,2,2,1,1,1
11/23/05,37.32285714,29.228,73.452,231.1428571,12.22857143,0,29.42742857,2,2,1,2,1,2,2,2,1,1,2,1,1,1
11/24/05,21.7475,-2.245,34.66458333,304.5833333,16.70833333,0,29.84375,2,1,1,1,1,2,1,2,1,1,1,2,1,1
11/25/05,21.752,4.262,47.399,209.3333333,7.433333333,0,30.12733333,2,2,1,1,1,1,1,1,1,1,1,1,1,1
11/26/05,38.2712,18.9248,45.6048,162.5,6.16,0,29.9408,1,1,2,1,1,1,2,1,2,1,2,1,1,2
11/27/05,49.971875,45.44375,84.6125,156.875,9.375,0.000666667,29.748125,1,1,2,1,1,1,2,1,2,1,2,1,1,2
11/28/05,53.78972973,46.18594595,76.46405405,171.6216216,15.10810811,0.081333333,29.42378378,1,1,2,1,1,2,2,1,1,1,2,1,1,1
11/29/05,31.28,21.70538462,67.38115385,232.6923077,14.88461538,0,29.68423077,1,2,1,1,1,2,2,2,1,1,1,2,1,1
11/30/05,25.43,16.2275,67.68458333,202.5,6.708333333,0,30.07875,1,2,2,1,1,1,2,1,1,1,2,1,1,1
12/1/05,26.24,19.445,75.61388889,237.2222222,8.388888889,0,29.97833333,2,2,1,2,1,1,2,2,2,1,1,1,1,1
12/2/05,18.7664,7.8584,62.548,275.2,8.24,0,30.1484,1,2,1,2,1,1,2,2,1,1,1,1,1,1
12/3/05,25.63842105,18.98789474,76.31973684,101.6216216,6.973684211,0,29.96789474,1,2,1,1,1,1,2,2,2,1,1,2,1,1
12/4/05,23.89485714,17.66685714,77.24285714,301.4285714,9.2,0,30.052,2,2,1,1,1,2,1,1,1,1,2,1,1,1
12/5/05,11.7425,2.7425,67.04375,262.5,8.125,0,30.17958333,2,1,2,1,1,2,2,1,1,1,1,1,1,1
12/6/05,12.61806452,5.261290323,71.98709677,260.9677419,7.161290323,0,30.25741935,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12/7/05,7.4075,-2.425,63.93833333,240.4347826,5.208333333,0,30.59458333,1,2,1,1,1,1,1,1,1,1,1,2,1,1
12/8/05,22.04648649,15.97027027,77.92486486,132.1621622,7.324324324,0,30.24891892,2,1,2,1,1,2,1,2,1,1,1,1,1,1
12/9/05,18.95818182,13.34,78.55515152,256.3636364,10.42424242,0,30.22575758,1,2,1,1,1,2,1,2,1,1,2,1,1,1
12/10/05,23.82173913,18.39826087,79.76043478,226.0869565,11.30434783,0,29.66695652,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12/11/05,27.35103448,19.33172414,72.11,302.4137931,8.793103448,0,29.7037931,2,2,1,1,1,2,1,1,1,1,1,1,1,1
12/12/05,21.7832,11.9984,66.486,287.6,6.44,0,29.9832,1,2,1,1,1,1,2,1,2,1,1,1,1,1
12/13/05,25.26666667,19.3,77.77740741,199.2307692,7.037037037,0,30.18037037,1,2,2,1,1,2,2,1,1,1,1,1,1,1
12/14/05,30.56,26.60972973,85.35324324,161.6216216,11.35135135,0,29.90675676,1,2,2,2,1,2,2,2,2,1,1,1,1,1
12/15/05,31.89534884,27.63395349,84.2027907,211.1627907,7.790697674,0,29.71418605,1,1,2,2,1,1,2,1,1,1,2,1,1,1
12/16/05,22.13692308,14.86307692,73.4525641,246.6666667,14.64102564,0.00037037,29.85820513,1,2,2,1,1,1,2,2,1,1,2,1,1,1
12/17/05,16.76,8.09,68.32333333,250,9.083333333,0,30.41458333,1,2,2,1,1,1,1,2,2,1,1,1,1,1
12/18/05,11.0525,1.895,66.09625,269.1666667,9,0,30.55416667,2,2,1,1,1,2,1,1,2,1,1,2,1,1
12/19/05,5.3888,-1.6312,72.3096,256.8,9.64,0,30.4556,2,2,2,1,1,1,1,1,1,1,2,1,1,1
12/20/05,14.828,8.4272,75.5212,243.6,8.28,0,30.2664,1,2,1,1,1,1,2,1,1,1,2,1,1,1
12/21/05,15.26,8.1425,73.52416667,240.4166667,7.416666667,0,30.19916667,1,2,1,1,1,2,2,2,1,1,2,1,1,1
12/22/05,27.93333333,22.09333333,78.97518519,205.5555556,10.33333333,0,29.97777778,1,2,1,2,1,2,2,1,2,1,2,1,1,1
12/23/05,39.17,32.045,75.53375,211.6666667,10.08333333,0,29.71125,1,1,2,1,1,1,2,1,1,1,1,1,1,1
12/24/05,36.968,34.7,91.50371429,176,3.657142857,0.005769231,29.674,2,1,1,1,1,1,2,2,1,1,2,1,1,1
12/25/05,34.67818182,31.93454545,89.74515152,315.7575758,12.54545455,0.003529412,29.69848485,2,1,2,1,1,2,1,2,1,1,1,1,1,1
12/26/05,34.43692308,28.31692308,78.33076923,256.8,8,0,29.90038462,1,2,2,1,1,2,1,2,1,1,1,1,1,1
12/27/05,39.21241379,34.17862069,82.56137931,134.4444444,6.344827586,0,29.67896552,1,1,2,1,1,1,1,1,1,1,1,1,1,2
12/28/05,37.1975,35.200625,92.4840625,164.0625,11.4375,0.000833333,29.504375,1,2,1,1,1,1,2,1,1,1,1,1,1,1
12/29/05,35.20896552,29.61655172,80.42448276,242.7586207,8.413793103,0,29.75827586,1,2,2,1,1,2,2,2,2,1,1,2,1,1
12/30/05,34.50411765,30.35352941,84.81205882,154.2424242,7.852941176,0.007857143,29.70764706,1,1,2,1,1,1,2,1,1,1,1,1,1,2
12/31/05,34.57225806,29.93870968,83.17612903,254.8387097,9.870967742,0,29.70129032,2,1,2,1,1,2,2,2,1,1,1,2,1,1
1/1/06,39.53428571,32.28928571,75.92285714,119.2857143,8.5,0,29.8,2,1,2,2,2,2,1,2,2,1,2,1,1,2
1/2/06,41.48923077,39.27384615,91.79717949,56.31578947,10.20512821,0,29.60948718,1,2,2,1,1,2,1,1,1,1,2,1,1,1
1/3/06,40.4483871,38.30580645,92.03451613,146.6666667,6.516129032,0,29.89580645,1,2,1,1,1,1,2,2,1,1,1,2,1,1
1/4/06,40.15225806,36.32580645,86.24483871,250.9677419,11.12903226,0,29.77290323,1,2,2,2,1,1,2,2,1,1,1,1,1,2
1/5/06,34.54181818,26.87272727,73.72181818,266.0606061,11.48484848,0,30.00969697,1,2,1,1,1,1,1,2,1,1,2,1,1,2
1/6/06,29.87333333,19.53333333,65.19259259,286.6666667,9.925925926,0,30.05740741,1,1,2,2,1,1,2,2,1,1,2,1,1,2
1/7/06,34.394,26.036,71.81433333,252,8.233333333,0,29.75666667,1,2,1,1,1,1,1,2,1,1,1,2,1,1
1/8/06,38.9336,30.488,71.8396,146.8,9.48,0,29.6136,1,2,1,1,2,2,1,2,1,1,1,1,1,1
1/9/06,36.40068966,27.59931034,70.48862069,307.5862069,8.137931034,0,30.13827586,1,1,2,1,1,1,2,1,1,1,1,1,1,1
1/10/06,34.27793103,28.31931034,79.22517241,97.14285714,5.827586207,0,30.18758621,1,2,2,1,1,2,2,1,1,1,1,1,1,1
1/11/06,39.76863636,37.06863636,90.28295455,184.3181818,8.568181818,0,29.80090909,2,2,1,2,1,1,2,2,1,1,1,1,1,2
1/12/06,45.8096,36.7736,71.5876,197.6,11.28,0,29.678,1,2,2,1,1,2,1,2,2,1,2,1,1,2
1/13/06,38.48857143,34.61,86.16809524,276.4285714,12.35714286,0,29.63785714,1,2,1,2,1,1,2,1,1,1,2,1,1,1
1/14/06,32.18,19.4675,59.45958333,244.1666667,8.916666667,0,30.08458333,1,2,2,1,1,1,2,1,1,1,1,1,1,2
1/15/06,34.775,23.66,64.3275,151.25,10.20833333,0,29.87625,1,1,2,1,2,2,1,1,1,1,1,1,1,2
1/16/06,39.9425,30.545,69.01083333,137.5,7.541666667,0,29.58625,1,1,1,1,1,1,1,1,2,1,2,2,1,2
1/17/06,34.025,29.115,82.355,272.7777778,10.91666667,0,29.52555556,1,1,2,2,1,1,2,1,1,1,2,1,1,2
1/18/06,27.37785714,15.99285714,61.97535714,243.5714286,12.78571429,0,29.80285714,1,2,2,1,1,1,1,2,1,1,2,2,1,1
1/19/06,45.14,35.8775,70.51625,195.8333333,9.708333333,0,29.79458333,2,2,2,1,2,1,2,2,2,1,2,1,1,2
1/20/06,35.10263158,30.99105263,85.36973684,106.0526316,10.86842105,0.044347826,29.95368421,1,2,2,2,1,1,2,1,1,1,2,2,1,1
1/21/06,28.86216216,25.53459459,87.38216216,237.2727273,6.727272727,0.000714286,30.27189189,1,2,1,1,1,2,1,2,1,1,1,1,1,1
1/22/06,27.28516129,24.53290323,89.61225806,99.35483871,1.580645161,0,30.3916129,2,2,2,1,1,2,1,1,1,1,1,1,1,1
1/23/06,26.72375,23.118125,86.484375,263.4375,7.875,0,30.14875,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1/24/06,35.24,27.64142857,74.15178571,254.6428571,16.67857143,0,29.75964286,1,2,1,1,1,1,1,1,1,1,1,1,1,1
1/25/06,31.44105263,19.29578947,60.98263158,292.1052632,10.42105263,0,30.31631579,1,2,2,1,1,1,1,1,2,1,2,1,1,2
1/26/06,33.44,21.76347826,63.39521739,136.9565217,5.695652174,0,30.45913043,1,2,1,1,1,2,1,1,1,1,2,1,1,1
1/27/06,41.6573913,26.81130435,56.00565217,199.1304348,12.2173913,0,30.27608696,1,2,2,2,1,1,1,2,2,1,2,1,1,2
1/28/06,45.955625,39.273125,77.89375,177.5,9.9375,0,29.94625,1,1,2,2,1,1,2,1,2,1,1,2,1,2
1/29/06,45.63636364,41.80181818,86.49424242,238.1818182,14,0,29.46333333,1,2,2,1,1,2,1,1,1,1,1,1,1,1
1/30/06,34.706,29.234,80.33233333,295.6666667,10.76666667,0,29.72,1,1,1,1,1,1,2,1,2,1,1,2,1,2
1/31/06,33.665,25.505,72.07083333,255,8.083333333,0,29.93541667,1,2,2,1,1,2,1,2,1,1,1,1,1,1
2/1/06,40.1,30.665,69.24041667,234.1666667,11.16666667,0,29.7125,2,1,1,2,1,1,1,2,1,1,2,1,1,2
2/2/06,35.8775,30.6275,81.44166667,128.3333333,4.291666667,0,29.6725,1,2,2,1,1,1,2,2,1,1,2,1,1,2
2/3/06,36.15542857,32.648,87.35085714,225.7142857,7.485714286,0.028,29.66257143,1,2,1,2,1,1,2,2,1,1,1,2,1,1
2/4/06,28.92909091,23.45272727,79.86515152,317.5757576,12.51515152,0,29.7569697,1,2,2,1,1,2,2,2,1,1,1,1,1,1
2/5/06,27.0464,17.5208,67.4324,302.4,11.16,0,29.7952,1,2,1,1,1,2,1,1,1,1,2,1,1,1
2/6/06,27.4175,8.93,47.16625,289.1666667,10.79166667,0,30.03416667,1,1,2,1,1,1,1,1,1,1,1,2,1,1
2/7/06,26.705,7.7675,45.02,312.5,7.166666667,0,30.16208333,1,2,1,1,1,1,1,2,1,1,1,2,1,2
2/8/06,26.19813953,17.28186047,70.20186047,290.6976744,11.04651163,0,30.21697674,1,2,1,1,1,2,1,2,2,1,1,1,1,2
2/9/06,25.67428571,12.84928571,59.73214286,244.2857143,7.821428571,0,30.1825,1,2,1,1,1,2,1,1,1,1,1,1,1,1
2/10/06,32.51428571,24.16357143,71.13,241.0714286,6.357142857,0,29.99785714,1,2,2,1,1,1,1,2,1,2,1,1,1,1
2/11/06,30.92,25.36057143,79.99371429,162.2857143,7.4,0.0075,30.05028571,1,2,2,1,1,2,2,1,1,1,1,1,1,2
2/12/06,26.65538462,17.90461538,70.05115385,305,7.923076923,0,30.01423077,2,2,2,1,1,2,1,1,1,1,2,1,1,1
2/13/06,26.96,14.43043478,59.72304348,233.4782609,10.95652174,0,29.87434783,1,2,1,1,1,2,1,1,1,1,1,1,1,1
2/14/06,39.665,25.0775,59.09541667,222.5,10.33333333,0,29.80875,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2/15/06,36.83428571,28.49642857,72.23464286,80,12.07142857,0.018571429,30.01785714,1,2,2,1,1,1,1,2,2,1,2,1,1,1
2/16/06,34.7395122,32.72878049,92.35317073,203.6585366,12.2195122,0.043939394,29.76121951,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2/17/06,18.91478261,5.610434783,56.18956522,305.6521739,13.34782609,0,30.48043478,1,1,2,1,1,1,1,1,1,1,1,1,1,1
2/18/06,1.7525,-14.1475,47.09375,306.25,10.875,0,30.65125,2,2,2,1,1,2,1,1,1,1,1,1,1,1
2/19/06,11.405,-2.9275,53.27416667,250.4166667,10.08333333,0,30.4225,2,2,1,1,1,2,1,1,1,1,2,2,1,1
2/20/06,23.465,8.495,53.42333333,231.6666667,11.5,0,30.06375,1,2,1,1,1,1,1,2,1,1,1,1,1,1
2/21/06,29.945,15.815,56.93375,224.7826087,7.625,0,29.95541667,1,2,1,1,1,1,1,2,1,1,2,2,1,1
2/22/06,36.5,22.2125,57.60416667,244.7826087,6.541666667,0,29.86166667,1,2,2,1,2,1,1,1,1,1,2,1,1,1
2/23/06,34.04,18.3575,53.44041667,275.4166667,9.5,0,30.04458333,1,2,2,1,1,1,1,2,2,1,2,1,1,2
2/24/06,35.3075,16.535,47.53333333,182.9166667,9.541666667,0,30.15916667,1,1,2,1,2,1,1,1,1,1,1,2,1,2
2/25/06,31.4225,10.505,43.11666667,274.5833333,12.125,0,30.31666667,1,2,2,1,1,1,1,2,1,1,1,1,1,2
2/26/06,26.75,1.58,36.33333333,286.3636364,7,0,30.41833333,2,2,1,1,1,2,1,1,1,1,1,1,1,1
2/27/06,32.58,16.78,54.08703704,84.81481481,10.11111111,0,30.03962963,1,2,2,1,1,2,1,1,1,1,2,1,1,2
2/28/06,31.31913043,16.13652174,54.01434783,75.90909091,10.2173913,0,29.99913043,1,2,2,1,1,1,1,1,1,1,2,1,1,1
3/1/06,36.62,18.5,47.92916667,78.75,10.29166667,0,29.85333333,2,1,1,2,2,1,1,2,1,1,2,1,1,2
3/2/06,33.5624,24.3968,69.03,310.8,9.32,0,29.9244,1,2,1,1,2,1,1,1,1,1,2,2,1,1
3/3/06,29.72,18.35,63.31041667,212.5,8.333333333,0,30.34916667,1,2,1,2,1,1,1,2,2,1,2,2,1,1
3/4/06,31.05846154,19.62846154,62.68961538,218.8,6.576923077,0,30.43961538,1,2,1,1,1,2,1,2,1,2,2,2,1,1
3/5/06,31.08163265,28.17959184,89.19714286,121.0869565,5.428571429,0.014242424,30.21632653,2,2,1,1,1,2,1,1,1,1,1,2,1,1
3/6/06,33.28842105,30.85842105,90.94,175.7894737,5.578947368,0.001,30.14026316,1,2,2,1,1,1,1,1,1,1,1,1,1,1
3/7/06,34.664,25.75657143,74.05942857,142,6.8,0.013333333,30.25685714,1,2,2,1,1,2,1,1,1,1,1,2,1,2
3/8/06,46.31310345,41.07448276,82.43172414,187.1428571,9.517241379,0.018461538,29.66068966,1,2,1,1,1,1,1,2,1,1,2,1,1,1
3/9/06,50.02634146,47.87073171,92.63414634,181.9512195,9.975609756,0.058095238,29.2797561,1,2,1,1,2,1,1,2,1,2,2,1,1,2
3/10/06,45.10538462,36.69384615,73.74153846,233.75,7.307692308,0.01,29.75153846,2,1,2,1,2,1,1,2,1,1,2,1,1,2
3/11/06,57.30551724,49.50965517,76.2162069,147.9310345,10.72413793,0.0475,29.8937931,2,2,2,1,2,2,1,2,2,1,1,1,1,2
3/12/06,47.0075,41.1755,80.616,102,9.85,0.012307692,29.841,1,2,2,1,2,2,1,1,1,1,1,1,1,1
3/13/06,48.23818182,40.77636364,76.44969697,241.875,18.15151515,0.184,29.53666667,1,1,1,1,1,2,1,1,1,1,2,1,1,1
3/14/06,33.9584,18.9464,55.2752,281.6,16.52,0,29.9912,1,2,1,1,1,1,1,1,2,1,2,2,1,1
3/15/06,34.26173913,18.46086957,53.14521739,236.5217391,7.347826087,0,30.21521739,2,1,2,2,2,1,1,1,2,2,2,1,1,2
3/16/06,35.09085714,26.204,71.22571429,68,14.4,0,30.09,1,2,1,1,1,1,2,2,2,1,2,1,1,1
3/17/06,33.6848,23.3816,66.0612,48.8,10.88,0,30.3716,2,2,2,2,2,1,1,2,1,1,2,1,1,2
3/18/06,32.255,17.3375,56.46125,202.5,6.458333333,0,30.38833333,1,1,1,2,1,2,1,2,1,1,1,1,1,1
3/19/06,35.285,16.9775,49.85916667,173.4782609,6.416666667,0,30.30708333,1,2,2,1,2,2,1,1,1,1,1,2,1,1
3/20/06,33.7625,20.1725,57.52583333,82.5,15.375,0,30.19875,1,1,2,1,1,2,1,1,1,1,2,2,1,1
3/21/06,29.26516129,17.9483871,62.40322581,137.0967742,16.4516129,0,30.11193548,1,2,1,1,1,1,1,1,1,1,1,2,1,1
3/22/06,37.7225,20.03,50.05375,290.8333333,8.083333333,0,30.21833333,1,2,2,1,2,1,1,2,1,1,2,1,1,1
3/23/06,37.22,26.71333333,65.89777778,69.62962963,7.333333333,0,30.22185185,1,2,1,1,1,1,1,2,1,1,2,1,1,1
3/24/06,34.2427027,28.96432432,81.58189189,155.4054054,6.108108108,0.002,30.14891892,2,1,2,1,2,1,2,1,1,1,2,1,1,2
3/25/06,36.96384615,28.23384615,71.19653846,223.4615385,7.692307692,0,30.20923077,1,1,2,1,1,2,1,1,1,1,2,1,1,2
3/26/06,38.345,23.33,56.43541667,88.33333333,5.333333333,0,30.2725,1,2,2,1,2,2,1,2,1,1,1,2,1,1
3/27/06,40.32,29.78666667,68.22592593,138.1481481,8.962962963,0.008571429,30.16962963,1,1,2,2,1,1,1,1,2,1,1,1,1,1
3/28/06,41.60967742,37.76580645,86.38903226,105.1612903,8.903225806,0.0125,30.11032258,1,2,2,1,1,1,2,2,2,2,2,1,1,1
3/29/06,46.4,36.54285714,68.73904762,118.5,4.428571429,0,30.24380952,2,1,2,2,2,1,1,1,1,1,2,1,1,2
3/30/06,56.9768,41.9072,59.8744,167.2,11.16,0,30.0008,2,2,1,1,2,2,1,2,2,1,2,1,1,1
3/31/06,57.91217391,45.08521739,63.99,230.4347826,19.56521739,0.005714286,29.70391304,2,1,2,2,2,2,1,1,2,2,1,1,1,2
4/1/06,44.09857143,36.71214286,75.17785714,209.6428571,9.214285714,0,30.025,2,1,1,2,2,2,1,2,1,1,1,1,1,2
4/2/06,51.41428571,45.21714286,79.555,161.4285714,10.85714286,0.04,29.75535714,1,2,1,1,2,2,1,1,2,2,2,1,1,1
4/3/06,47.64411765,38.51705882,73.40970588,278.5294118,13.29411765,0.039333333,29.69882353,1,2,2,1,1,1,1,2,2,2,1,1,1,1
4/4/06,46.0925,22.775,42.2075,288.3333333,11.33333333,0,30.02375,2,2,2,2,2,1,1,2,1,1,2,1,1,2
4/5/06,45.965,21.5225,38.56916667,153.0434783,5.75,0,30.0075,1,2,2,1,1,2,1,2,1,2,2,1,1,1
4/6/06,50.78230769,35.93923077,59.38807692,136.1538462,8.423076923,0,29.74346154,1,2,1,1,2,1,1,2,1,2,2,1,1,1
4/7/06,46.31290323,41.60387097,83.74709677,99.67741935,11.93548387,0,29.63032258,1,2,2,2,1,2,1,2,1,1,2,1,1,2
4/8/06,36.44,25.19,63.78458333,52.91666667,11.95833333,0,30.17916667,1,1,1,2,1,2,1,1,2,1,2,1,1,1
4/9/06,42.29,27.4325,58.46916667,89.52380952,4.208333333,0,30.22958333,1,1,2,1,2,2,1,1,1,2,1,2,1,1
4/10/06,56.09,31.7525,41.80208333,168.3333333,8.666666667,0,30.12041667,1,1,2,2,2,2,2,1,1,1,1,1,1,2
4/11/06,63.8,40.085,42.70458333,185.8333333,13.41666667,0,29.97833333,2,2,1,1,2,1,1,2,2,2,1,1,1,2
4/12/06,67.1792,49.2512,54.2084,250.4,13.8,0.0125,29.9172,1,2,2,1,2,1,2,1,1,2,2,1,1,1
4/13/06,66.58769231,44.10846154,45.91423077,185.7692308,9.192307692,0.01,29.97576923,2,2,2,1,2,2,1,2,1,1,2,2,1,2
4/14/06,71.3675,58.64,64.92041667,227.0833333,8.416666667,0,29.63041667,2,1,2,1,2,1,1,2,1,2,1,2,1,2
4/15/06,58.58,35.4425,43.48333333,73.33333333,9.791666667,0,29.75125,2,1,2,2,2,2,2,1,2,1,1,1,1,1
4/16/06,55.32125,48.689375,79.0275,106.875,14.25,0.133478261,29.621875,2,1,1,1,1,2,1,2,1,1,2,1,1,1
4/17/06,49.05034483,37.5737931,66.63448276,53.10344828,13.17241379,0.01,29.86137931,1,1,1,1,1,2,1,1,1,2,1,1,1,1
4/18/06,55.25,39.0275,55.97458333,88.75,9.791666667,0,29.95583333,2,2,1,1,2,1,1,2,1,2,2,1,1,2
4/19/06,62.82153846,41.72692308,47.11730769,149.2,8.807692308,0,29.89884615,2,2,2,1,2,1,2,2,1,1,2,2,1,2
4/20/06,66.035,40.3775,43.25708333,169.1304348,4.5,0.053333333,29.90333333,2,1,1,2,2,2,2,1,1,2,2,1,1,2
4/21/06,61.5875,36.1325,40.24791667,220.8695652,5.375,0,29.91583333,2,1,1,2,2,2,1,1,2,2,2,1,1,2
4/22/06,59.735,40.85,50.90708333,218.6956522,8.625,0.005,29.86458333,2,2,1,1,2,2,1,1,2,2,2,2,1,2
4/23/06,55.1192,40.7912,61.132,193.2,11.2,0,29.9068,1,1,2,1,2,2,1,1,2,2,2,2,1,1
4/24/06,58.565,41.5475,57.31833333,151.4285714,3.916666667,0,29.9325,1,1,1,2,2,1,2,1,1,2,1,2,1,1
4/25/06,41.11333333,29.68666667,64.95777778,21.48148148,16.40740741,0.028571429,30.05222222,1,2,1,1,1,2,1,2,2,1,1,2,1,1
4/26/06,50.4575,26.3,42.04916667,204.5454545,4.041666667,0,30.0225,1,1,2,1,2,2,1,2,1,1,2,1,1,1
